 "id" $ "parag" $ "parag_value" $
 "http://ldf.fi/nbf/p3051" $ "http://ldf.fi/nbf/biography/p157657" $ "Maatalouden opetuksen kehittämistä pohdittiin 1800-luvulla eri otteisiin. Vuosisadan lopussa otettiin uusi, ehkä odottamatonkin askel liittämällä alan ylin opetus käytännöllistä koulutusta myöten yliopistoon. Agronomien opistotasoisen koulutuksen kytkeminen teoreettiseen yliopistokoulutukseen tuotti omat vaikeutensa alan opettajille, jotka erikoisalojensa pioneereina joutuivat hahmottamaan koulutuksen mallit ja kehittämistarpeet sekä taistelemaan oppiaineensa arvostuksen puolesta. Eräs heistä oli Gustaf Adolf Bredenberg, josta tuli keskeiseen karjatalouteen oleellisesti kuuluvan meijeritalouden yliopisto-opetuksen ja tutkimuksen uranuurtaja." $
 "http://ldf.fi/nbf/p3051" $ "http://ldf.fi/nbf/biography/p157658" $ "Gustaf Adolf Bredenberg syntyi Länsi-Uudellamaalla Bromarvin Östanbergissä merikapteenin kahdeksanlapsisen perheen kolmantena lapsena. Esivanhemmat olivat rusthollareita ja Itämeren laivureita. Isä oli riittävän varakas kouluttamaan lapsensa unohtamatta tyttäriäkään. Gustaf Adolf kävi Helsingissä ruotsalaisen normaalilyseon selviten koulunkäynnistä jokseenkin vaivattomasti. Koulussa hän herätti huomiota myös tenorilaulajan lahjoillaan. Päästyään ylioppilaaksi keväällä 1886 hän valitsi kuitenkin perinteisen yliopisto-opintojen tien ja jatkoi lukuja fyysis-matemaattisessa osastossa pääaineenaan kemia. Hän hankkiutui kuitenkin välillä opiskelemaan myös Mustialan maatalousopistoon, josta valmistui agronomiksi 1890. Yliopiston opettajat vähän ihmettelivät Bredenbergin lukujärjestystä, mutta hän itse on sanonut viihtyneensä Mustialassa hyvin. Yliopistollinen filosofian kandidaatin tutkinto kypsyi valmiiksi pian perässä eli 1891. Opiskelutahti oli kuitenkin ollut tiivis, joten Bredenberg ei ollut paljoakaan ehtinyt osallistua osakuntaelämään eikä seurata myöskään kiihkeää kieliriitaa." $
 "http://ldf.fi/nbf/p3051" $ "http://ldf.fi/nbf/biography/p157659" $ "Tuoreelle agronomi-maisterille löytyi tuota pikaa kotieläin- ja meijeriopin opettajan virka Virolahden Harjun maanviljelys- ja maamieskoulusta. Oppilaitoksen johtaja Karl Enckell - toinen ""mustialiitti"" ja tuleva yliopiston professori aikanaan hänkin - osoitti kaukokatseisuutta järjestämällä Bredenbergille valtion stipendin, jonka turvin tämä saattoi lähteä syventämään opintojaan ulkomaille. Opintomatkat suuntautuivat 1891 - 1892 Skandinavian maihin, Saksaan ja Sveitsiin. Tärkeimmät matkakohteet olivat Kööpenhamina ja Kiel. Kööpenhaminan eläinlääketieteellisessä ja maataloustieteellisessä korkeakoulussa Bredenberg suoritti meijeri- ja kotieläinopin tutkinnonkin 1892." $
 "http://ldf.fi/nbf/p3051" $ "http://ldf.fi/nbf/biography/p157660" $ "Ulkomailta saatua lisäoppia Bredenberg hyödynsi innokkaasti opetustyössään, joka muotoutui hyvin käytännölliseksi eri maatalousoppilaitoksissa. Tieteellisiä virkojahan ei vielä moniin vuosiin ollut tarjolla. Virolahdelta hän siirtyi jo 1894 Inkooseen Västankvarnin kansanopiston johtajaksi ja tilanhoitajaksi sekä kansanopistoon kuuluvan karjanhoitokoulun johtajaksi. Kolmen vuoden kuluttua oltuaan ensin lyhyen jakson opettajana vanhassa oppilaitoksessaan Mustialassa hänestä tuli Karjalan Kurkijoen maanviljelyskoulun meijeriopin opettaja. Mainittu oppilaitos sai juuri tuolloin 1897 uuden johtajan, joka oli - kukapas muu kuin Karl Enckell. Bredenberg palasi 1901 Mustialaan meijeriopin opettajaksi, ja siellä oli seuraavana vuonna Enckellkin virkaatekevänä johtajana." $
 "http://ldf.fi/nbf/p3051" $ "http://ldf.fi/nbf/biography/p157661" $ "Toiminta sekä opettajana, oppilaitosten johtajana että tilanhoitajana eri puolilla Etelä-Suomea antoi Bredenbergille arvokasta käytännöllistä kokemusta. Uuden tiedon nopea ja laaja-alainen levittäminen saattoi olla merkittävä pedagoginen motiivi useille viranvaihdoille, joihin vanhemmalla kollegalla Enckellillä myös oli ilmeinen vaikutus. Bredenberg oli vitaalinen ja liikkuvainen persoona, joka ei aivan vielä ollut halukas asettumaan paikoilleen, vaikka oli 1890-luvun puolivälissä perustanut perheen." $
 "http://ldf.fi/nbf/p3051" $ "http://ldf.fi/nbf/biography/p157662" $ "Aikansa maatalousoppilaitoksia kiertänyt Bredenberg sai 1903 nimityksen valtion voilaboratorion johtajaksi Hankoon. Nyt oli edessä jo sijoittuminen lähelle kotimaisemia ja pidempiaikainen kiinnittyminen tehtävään, joka ruokki hänessä myös tieteellistä kiinnostusta vointuotannon salaisuuksiin. Yliopiston nuori maanviljelys-taloudellinen osasto nimittäin tarvitsi lisääntyviin tehtäviinsä uusia voimia ja suostutteli innokkaasti Bredenbergiäkin palvelukseensa. Tämä tulikin omien sanojensa mukaan ylipuhutuksi ja ryhtyi 1907 hoitamaan uutta meijeriopin apulaisen virkaa. Tällainen urakäänne vaati toisaalta myös vakavaa paneutumista tutkimustyöhön ja tieteellistä pätevöitymistä, mikä kesti useita vuosia. Siihen liittyi myös uusi opintomatka ulkomaille eli Berliiniin 1909 - 1910. Bredenberg julkaisi 1912 - 1913 väitöskirjan maitorasvahiukkasen rakenteesta sekä pari muuta laajempaa tutkimusta maitorasvoista ja sai sekä tohtoriarvon että vakinaisen nimityksen hoitamaansa virkaan. Ennakkosuosikkina hän selviytyi prosessista vähällä vaivalla, vaikkei itse ollut erikoisen innostunut, sillä hän tähyili myös maataloushallituksen meijeritarkastajan virkaa. Tiedekunnaksi muuttuvan maanviljelys-taloudellisen osaston virkojen uudelleenjärjestelyssä 1920-luvun alussa Bredenbergistä tuli meijeriopin ylimääräinen professori 1921, ja samana vuonna hän sai myös assistentin avukseen." $
 "http://ldf.fi/nbf/p3051" $ "http://ldf.fi/nbf/biography/p157663" $ "Verraten myöhään tutkijanuransa aloittaneen, monista riennoista kiinnostuneen Bredenbergin julkaisutoiminta oli valtaosalta käytännöllistä. Väitöskirjaa silloiset asiantuntijat pitivät kelvollisena, mutta kokonaisuudessaan tieteellinen tuotanto oli rajoittunutta ja varsinkin meijeribakteriologia jäi siinä kesannolle. Tutkijanroolia selvästi tärkeämpi oli Bredenbergin panos akateemisena opettajana. Hän pyrki vaikuttamaan laajasti paitsi ylioppilaisiin myös meijeriväen syviin riveihin. Tämä näkyi ahkerana yleistajuisena kirjoitteluna maatalousalan ammattilehdissä ja päivälehtien avustamisena. Ylioppilaistaan hän piti isällistä huolta ja hyväksyi myös opiskelijoiden huomattavan naisistumisen, mitä oli ensin kritisoinut. Nuoruusvuosien aktiivinen käytännön maatalousopettajan työ yli kielirajojen epäilemättä vahvisti hänen kielellisiä valmiuksiaan. Hän pystyi luennoimaan myös suomeksi täysin vaivattomasti, mikä oppilaiden suulla todistettiin: ""Tiedetään, että Bredenberg on ruotsinkielinen, mutta ei sitä mistään huomaa."." $
 "http://ldf.fi/nbf/p3051" $ "http://ldf.fi/nbf/biography/p157664" $ "Bredenberg kuului lukuisten maatalous- ja erityisesti meijerialan järjestöjen ja yhdistysten hallintoelimiin, ja hänet nähtiin usein maatalousnäyttelyissä ryhmänjohtajana ja palkintotuomarina. Hän ennätti harrastaa myös politiikkaa ja oli yksi harvoista professoreista, joka istui myös eduskunnassa. Poikkeusoloihin osunut parlamentaarinen ura jäi kuitenkin lyhyeksi. Uudenmaan vaalipiiristä Ruotsalaisen Kansanpuolueen edustajana 1913 valittu Bredenberg osallistui käytännössä vain vuoden 1914 valtiopäiville ja niiden maatalousvaliokunnan työhön, sillä syttynyt ensimmäinen maailmansota ja Venäjän kiristynyt ote Suomesta halvaannuttivat eduskunnan työskentelyn. Eduskuntatyöhön Bredenberg ei myöhemmin enää palannut, mutta toimi kyllä suomenruotsalaisten kansankäräjien sekä puolueensa Helsingin paikallisosaston hallinnossa. Syntymäpitäjässään Bromarvissa Bredenberg osallistui moniin kunnallisiin tehtäviin ja sovelsi kotitilan osaomistajana laajoja tietojaan ja kokemustaan tilan viljelyyn." $
 "http://ldf.fi/nbf/p3051" $ "http://ldf.fi/nbf/biography/p157665" $ "Professorin virastaan Bredenberg jäi eläkkeelle 69-vuotiaana syyskuussa 1934, mutta hoiti vanhaa virkaansa vielä koko seuraavan lukuvuoden. Hän eli sen jälkeen vielä parikymmentä vuotta lähes loppuun saakka pirteänä. Lähes 90-vuotiaana kuollut vanhus sai viimeisen leposijan Bromarvin kirkkomaalta." $
 "http://ldf.fi/nbf/p3058" $ "http://ldf.fi/nbf/biography/p157797" $ "Johan Jacob (Jac.) Ahrenberg oli aikansa taide- ja kulttuurielämän monipuolinen vaikuttaja. Hän oli paitsi arkkitehti, kuvataiteilija ja taiteellinen suunnittelija myös kirjailija, joka julkaisi romaaneja ja muistelmateoksia sekä käsitteli arkkitehtuuria, taideteollisuutta ja kuvataidetta kriittisissä ja poleemisissa kirjoituksissaan. Ahrenbergin lähes unohduksiin jääneistä novellikokoelmista ja romaaneista on pidetty onnistuneimpina niitä, joiden aiheet ovat Ahrenbergin omalta kotiseudulta, Itä-Suomesta, tai sivuavat sitä. Parhaiten ovat aikaa kestäneet hänen vanhoilla päivillään kuutena osana julkaisemansa värikkäät, joskin epätasaiset ja -tarkat muistelmaesseet." $
 "http://ldf.fi/nbf/p3058" $ "http://ldf.fi/nbf/biography/p157798" $ "Viipurilaisen Johan Jacob (Jac.) Ahrenbergin isä oli koulumies ja konservatiivinen kirkollisuuden kannattaja, epäsovinnainen äiti toimi herätysliikkeen piirissä ja arvosteli virallista uskonnollisuutta. Ahrenbergin kehitykseen vaikutti kuitenkin niitä enemmän kodin kulttuuriharrastukset, esimerkiksi äidin kiinnostus kansankulttuuriin." $
 "http://ldf.fi/nbf/p3058" $ "http://ldf.fi/nbf/biography/p157799" $ "Ystävänsä arkkitehti Theodor Höijerin innostamana ylioppilas Ahrenberg päätyi opiskelemaan arkkitehtuuria Tukholman Kuninkaalliseen vapaiden taiteiden akatemiaan, jossa arkkitehtuurin professorina oli Fredrik Wilhelm Scholander. Vesivärimaalauksella, koristetaiteella ja kirjallisilla tuotteilla oli vahva sija opettajan toiminnassa, joka oli hyvä esikuva Ahrenbergin laaja-alaisille esteettisille harrastuksille. Koulutusta täydensivät opintomatkat Keski-Eurooppaan, Balkanille ja Pohjois-Afrikkaan." $
 "http://ldf.fi/nbf/p3058" $ "http://ldf.fi/nbf/biography/p157800" $ "Ahrenberg pääsi heti ammattiuransa alussa 1870-luvun toisella puoliskolla mukaan rakentamaan lähinnä kansainvälisiä näyttelyareenoja varten kansallista, teollisesti, taiteellisesti ja sivistyksellisesti kehittynyttä ""Suomi-kuvaa""." $
 "http://ldf.fi/nbf/p3058" $ "http://ldf.fi/nbf/biography/p157801" $ "Ahrenberg, insinööri Robert Runeberg (1846 - 1919) ja kenraali Julius af Lindfors muodostivat kolmikon, joka suunnitteli ja organisoi Suomen näyttelytoiminnan Pariisin maailmannäyttelystä 1878 Kööpenhaminan teollisuus- ja taidenäyttelyyn 1888. Ahrenberg järjesti näyttelymiljöitä ja piirsi huonekaluja ja tekstiilejä, jotka saattoi tunnistaa eurooppalaisiksi, mutta jotka samalla tarjosivat suomalaisia erikoispiirteitä. Hän seurasi aikansa virtauksia pyrkiessään kehittämään kansallista tyyliä kansanomaisen aineiston pohjalta. Suomessa hän kuuluu yhdessä ystävänsä taiteilija Fanny Churbergin ja tämän perustaman Suomen Käsityön Ystävien kanssa suuntauksen alullepanijoihin, vaikka vieraantui myöhemmin tästä fennomaanisesta piiristä ja läheni professori ja taidepoliitikko Carl Gustaf Estlanderin edustamaa liberaalia taideteollista suuntaa." $
 "http://ldf.fi/nbf/p3058" $ "http://ldf.fi/nbf/biography/p157802" $ "Näyttelyarkkitehtina tai -komissaarina Ahrenberg osasi myös neuvotella ja vaikuttaa viranomaisiin, eikä vähiten venäläisiin näyttelyviranomaisiin, jotka viime kädessä määräsivät, miten Suomi sai esiintyä. Viipurin monikansallisessa ilmapiirissä kasvaneena Ahrenbergilla oli hyvä kielitaito. Hän soveltui tämän takia tehtäviin, jotka edellyttivät yhteydenpitoa keisarivallan venäläisiin edustajiin. Hänelle uskottiin keisari Aleksanteri III:n Lappeenrannan sotilasharjoituksiin 1885 suuntautuneen vierailun puitteiden suunnittelu ja toteutus sekä keisariperheelle myöhemmin lahjoitetun Langinkosken kalastusmajan sisustuksen suunnittelu. Ahrenberg loi näissä kohteissa hallitsijoille ""suomalaisen"" miljöön soveltamalla perinteellisistä esinemalleista ja karjalaisista tekstiilikuoseista poimittuja aiheita." $
 "http://ldf.fi/nbf/p3058" $ "http://ldf.fi/nbf/biography/p157803" $ "Yleisten rakennusten ylihallituksen arkkitehdin työstä suuri osa tapahtui suunnittelijakollektiivin jäsenenä, mutta Ahrenbergin nimissä on lukuisia itsenäisiäkin projekteja. Lyseot, tyttökoulut ja seminaarirakennukset muodostavat valtaosan hänen virkatuotannostaan; yksityistöiden joukossa on useita kirkkoja ja yhteiskouluja. Arkkitehtina Ahrenberg oli johdonmukainen eklektikko, joka etsi suunnitelmiinsa vaikutteita länsimaisen kulttuurin suuresta muoto- ja tyylivarastosta. Periaatteessa hän oli jo koulutuksensakin vuoksi klassisisti, ja tämän kantansa hän ilmaisi myös kirjoituksissaan propagoiden muun muassa Carl Ludvig Engelin tyyliä ja rakennustapaa ajankohtana, jolloin vuosisadan vaihteen kansallisromantiikka teki tuloaan. Kannanotto ei estänyt häntä itseään välillä kokeilemasta gotiikan muotoja, kuten Kajaanin puurakenteisessa kirkossa tai joidenkin tyttökoulujen rakennuksissa. Ahrenbergin näkökulma aikakauden arkkitehtuuriin ja taide-elämään ei ole yksinkertaisesti määriteltävissä. Pääasiassa hän vaikuttaa konservatiivilta, joka vastusti vuosisadan vaihteen klassillisen perinteen rikkojia, mutta toisaalta hänessä on myös nähty uuden suunnan kannattaja." $
 "http://ldf.fi/nbf/p3058" $ "http://ldf.fi/nbf/biography/p157804" $ "Ahrenberg on ensimmäinen suomalainen arkkitehti, joka ymmärsi rakennusmuistomerkkien restauroinnin järjestelmällisenä, historiallisen merkityksen motivoimana korjaustyönä. Turun tuomiokirkossa on säilynyt hänen Torsten Stålhandsken, Åke Tottin ja Kankaisten hautakappelin restaurointinsa, joka palautti historiallisille interiööreille niiden Turun palossa menetetyn arvon. Ahrenberg ei hyljeksinyt historiallista asiatietoa, mutta noudatti tarpeen vaatiessa 1800-luvulla tavallista, myöhemmin voimakkaasti arvosteltua tyylirestauroinnin periaatetta. Keskiajan tutkija Emil Nervander, jonka piti yhdessä Ahrenbergin kanssa laatia Taivassalon kirkon restaurointisuunnitelma, arvosteli liian ylimalkaista suhtautumista korjattavan kohteen ominaisuuksiin ja huomautti, ilmeisesti juuri yhteistyökumppaniaan ajatellen, ettei ""yksikään elävä arkkitehti"" ollut vaivautunut tutustumaan Suomen Muinaismuistoyhdistyksen keräämään historialliseen aineistoon. Muinaismuistoyhdistys edusti suomalaiskansallista suuntaa, jolle kosmopoliitti ja ruotsalaisen kulttuurin ihailija Ahrenberg ei lämmennyt." $
 "http://ldf.fi/nbf/p3058" $ "http://ldf.fi/nbf/biography/p157805" $ "Kirjailijanuransa Ahrenberg aloitti julkaisemalla 1870 Helsingfors Dagbladissa ja Finsk Tidskriftissä matkakirjeitä ja pieniä novelleja, jotka olivat kokoelmien På studieresor (Opintomatkoilla, 1878) ja På främmande botten (Vieraalla maalla, 1880) pohjana. Ahrenberg löysi 1880-luvulla omaksi aihepiirikseen kotiseutunsa Itä-Suomen, jonka aiheita hän käsittelee muun muassa novellikokoelmissaan Hemma (Kotona, 1887) ja Österut (Idästä, 1890) sekä kertomuksessaan Hihuliter (1889). Merkittävin hänen Itä-Suomea kuvaavasta tuotannostaan on romaani Stockjunkarn (Tukkijunkkari, 1892). Näiden välissä hän julkaisi ylhäisön elämää 1700-luvulla käsitelleen kirjemuotoisen novellin Anor (1891)." $
 "http://ldf.fi/nbf/p3058" $ "http://ldf.fi/nbf/biography/p157806" $ "Ahrenbergin parhaina teoksina on pidetty romaaneja Familjen på Haapakoski (Haapakoskelaiset, 1893) ja Vår landsman (Kansalaisemme, 1897), joissa kuvataan venäläistyneitä suomalaisia upseereita ja heidän perheitään ja jotka nekin osaltaan liittyvät nimenomaan Itä-Suomeen. Niiden saamaan suosioon vaikutti varmaankin myös se, että niissä käytettiin esikuvana Suomen ministerivaltiosihteerin Woldemar von Daehnin perhettä. Ahrenberg itse ""siteeraa"" Människor som jag känt -kokoelmassaan von Daehnin kommenttia Ahrenbergin luovuttaessa tälle Haapakoski-teoksensa eksemplaarin: ""Hm! Kiitän, hm! Olen sen jo lukenut. Arkkitehti on käyttänyt minua hyväkseen, kyntänyt minun vasikoillani."" Ahrenbergin kaksi viimeistä teosta, historialliset romaanit Med styrkans rätt (Vahvemman oikeudella, 1899) ja Rojalister och patrioter (Kuninkaan ja isänmaan puolustajia, 1901) olivat edellisiä kirjoja heikompia ja saivat viileän vastaanoton." $
 "http://ldf.fi/nbf/p3058" $ "http://ldf.fi/nbf/biography/p157807" $ "Ahrenbergin teokset olivat aikanaan suosittuja ja niitä käännettiin myös suomeksi ja muillekin kielille. Nyttemmin ne kuitenkin ovat pääasiassa jääneet unohduksiin; klassikoiksi niistä ei ole ollut. Aikalaisarvioissa todettiin Ahrenbergin vilkas mielikuvitus ja sujuva kynä mutta myös juonen kehittelyn puutteellisuudet ja kielen epätäsmällisyys." $
 "http://ldf.fi/nbf/p3058" $ "http://ldf.fi/nbf/biography/p157808" $ "Ahrenberg on muistelmateoksessaan Människor som jag känt kuvannut henkilögallerian, jonka kautta valottuvat myös hänen omat matkansa, ammatilliset ja sosiaaliset kontaktinsa, erilaiset työtehtävänsä ja opintonsa. Ahrenbergin tuttavuuksiin kuuluivat Troijan kaivauksillaan kuuluisaksi tullut Heinrich Schliemann, venäläinen taiteilija Vasili Vereshtshagin, Ivan Turgenev, Viktor Rydberg, Pariisin oopperan arkkitehti Charles Garnier ja normandialainen kreivi Arthur de Gobineau, jonka germaaneja ihannoivasta rotuopista hän omaksui ideoita. Kotimaassa hän liikkui kulttuurin ja politiikan keskeisissä piireissä ja laati luonnekuvat Zachris Topeliuksesta, ministerivaltiosihteereistä Woldemar von Daehnistä ja Victor Napoleon Procopèsta, joistakin kenraalikuvernööreistä, Albert Edelfeltistä, Fredrik Paciuksesta, kansanrunouden tutkija Julius Krohnista, kuvanveistäjä Robert Stigellistä ja teatterinjohtaja Kaarlo Bergbomista. Ahrenberg, joka ajatteli kansankulttuurin vaikuttaneen merkittävästi henkiseen kehitykseensä, laati henkilökuvat myös kahdesta lapsuudenkotinsa palvelijasta sekä metsästäjä Ignoi Vornasesta. Vornasen luona hän tutustui taiteilija Severin Falkmanin kanssa Karjalan erämaihin ja sen ihannoituun kansaan." $
 "http://ldf.fi/nbf/p3058" $ "http://ldf.fi/nbf/biography/p157809" $ "Ahrenberg kirjoitti ahkerasti Helsingfors Dagbladiin, Nya Presseniin, Hufvudstadsbladetiin ja aikakauslehti Finsk Tidskriftiin. Kun kenraalikuvernööri Nikolai Bobrikov lakkautti 1900 Nya Pressenin, Ahrenberg perusti Dagligt Allehanda -nimisen lehden, jota hän onnistui pyörittämään sensuuria pakoillen suunnilleen vuoden verran ennen kuin sekin lakkautettiin. Ahrenberg avusti myös aikakauslehti Teknikerniä." $
 "http://ldf.fi/nbf/p3058" $ "http://ldf.fi/nbf/biography/p157810" $ "Jac. Ahrenbergin vaimo Widolfa oli taidemaalari, johon hän oli tutustunut opiskeluaikanaan Tukholman taideakatemiassa. Tytär Signe, naimisissa Tandefelt, oli myös taiteilija, joka tunnetaan erityisesti taidearvostelijana. Tyttärenpoika Kaj Franck, jolle äidinisän taiteellinen ja henkinen perintö oli ilmeisen tärkeä, on Suomen taideteollisuuden tunnetuimpia muotoilijoita." $
 "http://ldf.fi/nbf/p30691" $ "http://ldf.fi/nbf/biography/p98664" $ "Vihittiin papiksi 30.7.1865, määrättiin Lappeen kirkkoherran apulaiseksi." $
 "http://ldf.fi/nbf/p30691" $ "http://ldf.fi/nbf/biography/p98667" $ "Loviisan syntyneiden ja kastettujen luettelon mukaan on syntymäaika korjattu muodosta 30.1.1840 muotoon 22.1.1840. Lappeen kuolleiden ja haudattujen luettelon mukaan on kuolinaika korjattu muodosta 12.3.1869 muotoon 18.3.1869. YoM2 mukaan opiskeli Borgå gymnasiumissa; teologinen erotutkinto 1864." $
 "http://ldf.fi/nbf/p30791" $ "http://ldf.fi/nbf/biography/p99443" $ "Koulunopettaja 1859; vihittiin papiksi 3.4.1862, määrättiin Kumlingen kirkkoherran apulaiseksi; Liedon kappalaisen sijainen 23.3.1863, armovuoden saarnaaja 2.8.1865; Vanajan kansakoulun opettaja syyslukukauden 1865; Liedon armovuodensaarnaaja 1866, kappalainen 18.4.1866; Auran (Prunkkalan) kappalaisen sijainen 15.4.1868; Bromarvin kirkkoherra 3.12.1881." $
 "http://ldf.fi/nbf/p31044" $ "http://ldf.fi/nbf/biography/p101455" $ "Oulun tyttökoulun vt. 1. opettaja helmikuussa 1864; vihittiin papiksi 31.7.1867, määrättiin Haukiputaan kappalaisen apulaiseksi; Pudasjärven kirkkoherran vir. armovuodensaarnaaja 19.5.1869; Inarin kappalainen 6.4.1870; Saarijärven kirkkoherran apulainen 1874; Sotkamon kappalainen 1.5.1876; Saarijärven kirkkoherran apulainen 1877; Uudenkirkon kappalainen (Viipurin lääni) 28.4.1887; Saarijärven kappalainen 25.10.1894, vt. kirkkoherra 15.2.1908." $
 "http://ldf.fi/nbf/p31045" $ "http://ldf.fi/nbf/biography/p101462" $ "Vihittiin papiksi Porvoossa 10.2.1874, määrättiin Saarijärven kirkkoherran apulaiseksi; Parikkalan kirkkoherran apulainen 5.12.1874; Saarijärven vt. kirkkoherra 28.4.1877, kirkkoherran apulainen 1.12.1877, kirkkoherran apulainen 4.4.1879; Karstulan vt. kappalainen 15.12.1879, kirkkoherran apulainen 24.8.1882; Joutsan kappalainen 15.11.1883; Heinolan maaseurakunnan kappalainen 11.11.1887; Padasjoen kirkkoherra 17.1.1899." $
 "http://ldf.fi/nbf/p3310" $ "http://ldf.fi/nbf/biography/p162322" $ "Carl von Bonsdorff teki pitkän uran Aleksanterin, sittemmin Helsingin yliopiston historian professorina. Hän julkaisi muun muassa uraauurtavan tutkimuksen Turun kaupungin 1600-luvun historiasta sekä neliosaisen elämäkerran Gustaf Mauritz Armfeltista." $
 "http://ldf.fi/nbf/p3310" $ "http://ldf.fi/nbf/biography/p162323" $ "Historiantutkija Carl von Bonsdorff syntyi laajaan akateemiseen ( Bonsdorff) sukuun, jossa oli ollut professoreita edellisissä sukupolvissa 1700-luvulta lähtien ja jossa heitä oli myös myöhemmissä polvissa. Carl Gabriel syntyi piirilääkäri Carl Edvard ja Hilda Fredrika von Bonsdorffin perheeseen Kangasalla 1862. Perhe muutti pian Tampereelle, missä Carl kävi yläalkeiskoulun; ylioppilaaksi hän pääsi Turun klassillisesta lyseosta 1880. Kesät vietettiin Kangasalla, missä Carl oppi suomen kielen. Kaksikielisenä hänestä ei tullut kieli-intoilijaa. Nuorempana hän oli taipuvainen fennomaniaan, vanhemmiten kääntyi ruotsinmielisyyteen. Yliopiston opettajana hän luennoi molemmilla kielillä ja ohjasi oppilaitaan näiden äidinkielellä." $
 "http://ldf.fi/nbf/p3310" $ "http://ldf.fi/nbf/biography/p162324" $ "Turun klassillisen lyseon historian opettajana oli historioitsija K. K. Tigerstedt, joka innosti menneisyydestä muutenkin kiinnostuneen pojan opiskelemaan yliopistossa juuri historiaa ja jatkamaan opettajan mieliaikakauden 1600-luvun tutkimuksia. Lisävirikkeitä hän sai pikkuserkultaan dosentti Ernst Gustaf Palménilta. Carl von Bonsdorff valmistui kandidaatiksi 1884 ja väitteli tohtoriksi 1887 kuningatar Kristiinan aikaisia läänityksiä ja lahjoituksia koskevalla väitöskirjalla, jota varten hän oli tehnyt Ruotsissa tutkimuksia. Työ oli hallintohistoriallinen, mutta myös taloushistoriallinen, mikä suuntaus oli tuolloin jatkuvasti voimistumassa." $
 "http://ldf.fi/nbf/p3310" $ "http://ldf.fi/nbf/biography/p162325" $ "Jo väitöskirjan tekovaiheessa von Bonsdorff oli vedetty mukaan Turun Historiallisen museon aloittamaan 1600-luvun Turkua koskevien asiakirjojen julkaisutyöhön. Hän toimitti neljä nidettä kirkkoneuvoston pöytäkirjoja ja Turun tuomiokirjoja sekä perehtyi koulukaupunkinsa historiaan siinä määrin, että ryhtyi suunnittelemaan Turun historian kirjoittamista 1600-luvun osalta. Työ Åbo stads historia under sjuttonde seklet, jonka painopiste oli hallintohistoriassa, valmistui ensin viitenä vihkona, sitten kaksiosaisena teoksena 1894 ja 1904. Se oli ensimmäinen todella tutkimuksellinen kaupunkihistoriallinen esitys Pohjoismaissa ja osoitti samalla, että kaupunkihistoriaa voidaan tutkia myös aikakausittain. Turun historia aloitti kokonaisen kaupunkihistorioiden kirjoittamisen aallon." $
 "http://ldf.fi/nbf/p3310" $ "http://ldf.fi/nbf/biography/p162326" $ "Turun historiasta von Bonsdorffia alkoi yhä enemmän kiinnostaa yliopiston historia, eikä vähiten sukuperinteiden vuoksi. Samalla hän siirtyi uuteen aikakauteen 1800-luvulle. Häntä ei niinkään innostanut oppihistoria, vaan se murros, mikä yliopistossa tapahtui Suomen siirryttyä Venäjän yhteyteen, sekä murroksen vaikutus opettajakunnan asenteisiin ja sen suhteeseen uuden autonomisen valtion johtoon. Teoksesta Åbo Akademi och dess män 1808 - 1828 valmistui 1912 vuosia 1808 - 1814 koskeva ensimmäinen osa, joka ei kuitenkaan saanut jatkoa. Seuraavaksi von Bonsdorff ryhtyi tutkimaan laajemmin mielialoja Suomessa 1809 - 1814 ( Opinioner och stämningar i Finland 1808 - 1814, 1918) sekä Suomen virkamiesmaailmaa ( Statsmän och dignitärer, interiörer ur ämbetsmannavärlden i Finland vid ryska tidens början, 1921). Näissä töissä yhä keskeisemmäksi henkilöksi nousi Suomen asiain komitean puheenjohtaja Gustaf Mauritz Armfelt, ja kun von Bonsdorff 1930 - 1934 julkaisi neliosaisen, yhteensä yli 2400-sivuisen Armfeltin elämäkerran, voi sanoa kaikkien edellisten töiden oikeastaan olleen pohjatöitä tätä varten." $
 "http://ldf.fi/nbf/p3310" $ "http://ldf.fi/nbf/biography/p162327" $ "1800-luvun alkukymmenien historiaan von Bonsdorffia innosti myös käyttöön saadut laajat keskeisten sukujen kirjekokoelmat. Ne veivät tutkijan mennessään, hän näki niissä henkivän aikakauden tunnelmia ja katsomuksia, jotka parhaiten välittyivät myöhemmälle ajalle suorina lainauksina. Teokset paisuivat ja kysymyksenasettelu jäi vähemmälle, kirjekokoelmista tuli von Bonsdorffille arvo sinänsä. Samaa tekniikkaa käytti saman aikakauden kuvauksissaan Johan Richard Danielson-Kalmari, ja se periytyi myös von Bonsdorffin oppilaille. Von Bonsdorffin teoksista muodostui paljon käytettyjä lähdeteoksia, ja ne avasivat tutkijoille yksityiskokoelmien maailman." $
